0.218839,0.030000,-0.493393,0,254,0
0.218702,0.030000,-0.493135,0,254,0
0.218135,0.030000,-0.492291,0,254,0
0.217214,0.030000,-0.490961,0,254,0
0.216018,0.030000,-0.489243,0,254,0
0.214624,0.030000,-0.487240,0,254,0
0.213109,0.030000,-0.485049,0,254,0
0.211550,0.030000,-0.482772,0,254,0
0.210026,0.030000,-0.480509,0,254,0
0.208614,0.030000,-0.478359,0,254,0
0.207390,0.030000,-0.476423,0,254,0
0.206433,0.030000,-0.474800,0,254,0
0.205820,0.030000,-0.473590,0,254,0
0.204708,0.030000,-0.470292,0,254,0
0.203723,0.030000,-0.466211,0,254,0
0.202859,0.030000,-0.461552,0,254,0
0.202111,0.030000,-0.456517,0,254,0
0.201472,0.030000,-0.451311,0,254,0
0.200938,0.030000,-0.446137,0,254,0
0.200501,0.030000,-0.441201,0,254,0
0.200156,0.030000,-0.436704,0,254,0
0.199899,0.030000,-0.432852,0,254,0
0.199722,0.030000,-0.429848,0,254,0
0.199620,0.030000,-0.427897,0,254,0
0.199587,0.030000,-0.427201,0,254,0
0.200699,0.030000,-0.424414,0,254,0
0.201684,0.030000,-0.421501,0,254,0
0.202548,0.030000,-0.418533,0,254,0
0.203296,0.030000,-0.415579,0,254,0
0.203935,0.030000,-0.412710,0,254,0
0.204469,0.030000,-0.409995,0,254,0
0.204906,0.030000,-0.407505,0,254,0
0.205250,0.030000,-0.405311,0,254,0
0.205508,0.030000,-0.403482,0,254,0
0.205685,0.030000,-0.402089,0,254,0
0.205787,0.030000,-0.401202,0,254,0
0.205820,0.030000,-0.400890,0,254,0
0.206915,0.030000,-0.399796,0,254,0
0.208407,0.030000,-0.398552,0,254,0
0.210202,0.030000,-0.397205,0,254,0
0.212206,0.030000,-0.395802,0,254,0
0.214326,0.030000,-0.394390,0,254,0
0.216467,0.030000,-0.393014,0,254,0
0.218537,0.030000,-0.391722,0,254,0
0.220440,0.030000,-0.390561,0,254,0
0.222083,0.030000,-0.389576,0,254,0
0.223374,0.030000,-0.388815,0,254,0
0.224216,0.030000,-0.388324,0,254,0
0.224518,0.030000,-0.388150,0,254,0
0.227592,0.030000,-0.386935,0,254,0
0.229824,0.030000,-0.385664,0,254,0
0.231322,0.030000,-0.384368,0,254,0
0.232198,0.030000,-0.383078,0,254,0
0.232559,0.030000,-0.381824,0,254,0
0.232517,0.030000,-0.380638,0,254,0
0.232180,0.030000,-0.379550,0,254,0
0.231659,0.030000,-0.378590,0,254,0
0.231063,0.030000,-0.377790,0,254,0
0.230501,0.030000,-0.377181,0,254,0
0.230083,0.030000,-0.376793,0,254,0
0.229920,0.030000,-0.376657,0,254,0
0.235395,0.030000,-0.373622,0,254,0
0.240086,0.030000,-0.370576,0,254,0
0.244052,0.030000,-0.367571,0,254,0
0.247351,0.030000,-0.364661,0,254,0
0.250043,0.030000,-0.361896,0,254,0
0.252185,0.030000,-0.359330,0,254,0
0.253836,0.030000,-0.357015,0,254,0
0.255056,0.030000,-0.355003,0,254,0
0.255903,0.030000,-0.353347,0,254,0
0.256435,0.030000,-0.352100,0,254,0
0.256711,0.030000,-0.351313,0,254,0
0.256790,0.030000,-0.351039,0,254,0
0.258159,0.030000,-0.339692,0,254,0
0.258379,0.030000,-0.330436,0,254,0
0.257647,0.030000,-0.323062,0,254,0
0.256159,0.030000,-0.317358,0,254,0
0.254111,0.030000,-0.313114,0,254,0
0.251700,0.030000,-0.310119,0,254,0
0.249121,0.030000,-0.308162,0,254,0
0.246571,0.030000,-0.307034,0,254,0
0.244247,0.030000,-0.306523,0,254,0
0.242343,0.030000,-0.306418,0,254,0
0.241057,0.030000,-0.306510,0,254,0
0.240585,0.030000,-0.306587,0,254,0
0.237903,0.030000,-0.307408,0,254,0
0.234668,0.030000,-0.308755,0,254,0
0.231028,0.030000,-0.310515,0,254,0
0.227134,0.030000,-0.312573,0,254,0
0.223137,0.030000,-0.314816,0,254,0
0.219186,0.030000,-0.317129,0,254,0
0.215431,0.030000,-0.319399,0,254,0
0.212022,0.030000,-0.321512,0,254,0
0.209109,0.030000,-0.323354,0,254,0
0.206843,0.030000,-0.324811,0,254,0
0.205374,0.030000,-0.325768,0,254,0
0.204850,0.030000,-0.326113,0,254,0
0.202528,0.030000,-0.327116,0,254,0
0.200287,0.030000,-0.328415,0,254,0
0.198150,0.030000,-0.329938,0,254,0
0.196140,0.030000,-0.331611,0,254,0
0.194280,0.030000,-0.333360,0,254,0
0.192593,0.030000,-0.335114,0,254,0
0.191102,0.030000,-0.336798,0,254,0
0.189830,0.030000,-0.338340,0,254,0
0.188801,0.030000,-0.339666,0,254,0
0.188037,0.030000,-0.340704,0,254,0
0.187562,0.030000,-0.341380,0,254,0
0.187399,0.030000,-0.341622,0,254,0
0.184877,0.030000,-0.345582,0,254,0
0.182390,0.030000,-0.349037,0,254,0
0.179973,0.030000,-0.352016,0,254,0
0.177662,0.030000,-0.354552,0,254,0
0.175491,0.030000,-0.356673,0,254,0
0.173496,0.030000,-0.358412,0,254,0
0.171711,0.030000,-0.359799,0,254,0
0.170173,0.030000,-0.360865,0,254,0
0.168914,0.030000,-0.361641,0,254,0
0.167972,0.030000,-0.362156,0,254,0
0.167381,0.030000,-0.362443,0,254,0
0.167177,0.030000,-0.362532,0,254,0
0.162018,0.030000,-0.364881,0,254,0
0.158201,0.030000,-0.367813,0,254,0
0.155555,0.030000,-0.371178,0,254,0
0.153911,0.030000,-0.374826,0,254,0
0.153098,0.030000,-0.378606,0,254,0
0.152945,0.030000,-0.382369,0,254,0
0.153283,0.030000,-0.385964,0,254,0
0.153942,0.030000,-0.389243,0,254,0
0.154750,0.030000,-0.392054,0,254,0
0.155538,0.030000,-0.394247,0,254,0
0.156136,0.030000,-0.395673,0,254,0
0.156373,0.030000,-0.396182,0,254,0
0.156161,0.030000,-0.398716,0,254,0
0.156190,0.030000,-0.401544,0,254,0
0.156417,0.030000,-0.404568,0,254,0
0.156799,0.030000,-0.407691,0,254,0
0.157295,0.030000,-0.410813,0,254,0
0.157862,0.030000,-0.413838,0,254,0
0.158458,0.030000,-0.416666,0,254,0
0.159041,0.030000,-0.419200,0,254,0
0.159568,0.030000,-0.421341,0,254,0
0.159996,0.030000,-0.422992,0,254,0
0.160284,0.030000,-0.424055,0,254,0
0.160390,0.030000,-0.424431,0,254,0
0.162066,0.030000,-0.430056,0,254,0
0.163442,0.030000,-0.436025,0,254,0
0.164547,0.030000,-0.442178,0,254,0
0.165412,0.030000,-0.448357,0,254,0
0.166065,0.030000,-0.454403,0,254,0
0.166536,0.030000,-0.460158,0,254,0
0.166854,0.030000,-0.465463,0,254,0
0.167048,0.030000,-0.470159,0,254,0
0.167149,0.030000,-0.474088,0,254,0
0.167184,0.030000,-0.477091,0,254,0
0.167183,0.030000,-0.479009,0,254,0
0.167177,0.030000,-0.479683,0,254,0
0.167056,0.030000,-0.480025,0,254,0
0.166762,0.030000,-0.481018,0,254,0
0.166400,0.030000,-0.482617,0,254,0
0.166074,0.030000,-0.484776,0,254,0
0.165888,0.030000,-0.487449,0,254,0
0.165947,0.030000,-0.490588,0,254,0
0.166356,0.030000,-0.494149,0,254,0
0.167218,0.030000,-0.498085,0,254,0
0.168637,0.030000,-0.502350,0,254,0
0.170719,0.030000,-0.506898,0,254,0
0.173568,0.030000,-0.511682,0,254,0
0.177288,0.030000,-0.516657,0,254,0
0.177440,0.030000,-0.517121,0,254,0
0.177940,0.030000,-0.518407,0,254,0
0.178852,0.030000,-0.520357,0,254,0
0.180242,0.030000,-0.522811,0,254,0
0.182175,0.030000,-0.525612,0,254,0
0.184715,0.030000,-0.528600,0,254,0
0.187927,0.030000,-0.531617,0,254,0
0.191877,0.030000,-0.534505,0,254,0
0.196629,0.030000,-0.537104,0,254,0
0.202248,0.030000,-0.539255,0,254,0
0.208798,0.030000,-0.540801,0,254,0
0.216346,0.030000,-0.541582,0,254,0
0.216688,0.030000,-0.541663,0,254,0
0.217672,0.030000,-0.541904,0,254,0
0.219238,0.030000,-0.542305,0,254,0
0.221322,0.030000,-0.542865,0,254,0
0.223865,0.030000,-0.543582,0,254,0
0.226803,0.030000,-0.544456,0,254,0
0.230077,0.030000,-0.545486,0,254,0
0.233624,0.030000,-0.546670,0,254,0
0.237382,0.030000,-0.548009,0,254,0
0.241290,0.030000,-0.549500,0,254,0
0.245287,0.030000,-0.551143,0,254,0
0.249311,0.030000,-0.552938,0,254,0
0.250056,0.030000,-0.553272,0,254,0
0.252136,0.030000,-0.554196,0,254,0
0.255314,0.030000,-0.555588,0,254,0
0.259355,0.030000,-0.557328,0,254,0
0.264023,0.030000,-0.559294,0,254,0
0.269082,0.030000,-0.561367,0,254,0
0.274298,0.030000,-0.563426,0,254,0
0.279433,0.030000,-0.565349,0,254,0
0.284253,0.030000,-0.567017,0,254,0
0.288522,0.030000,-0.568308,0,254,0
0.292004,0.030000,-0.569102,0,254,0
0.294464,0.030000,-0.569278,0,254,0
0.294735,0.030000,-0.569556,0,254,0
0.295495,0.030000,-0.570324,0,254,0
0.296660,0.030000,-0.571485,0,254,0
0.298147,0.030000,-0.572940,0,254,0
0.299872,0.030000,-0.574591,0,254,0
0.301753,0.030000,-0.576340,0,254,0
0.303705,0.030000,-0.578089,0,254,0
0.305647,0.030000,-0.579741,0,254,0
0.307494,0.030000,-0.581195,0,254,0
0.309164,0.030000,-0.582356,0,254,0
0.310573,0.030000,-0.583125,0,254,0
0.311638,0.030000,-0.583402,0,254,0
0.311477,0.030000,-0.584086,0,254,0
0.309519,0.030000,-0.586124,0,254,0
0.306148,0.030000,-0.589500,0,254,0
0.301748,0.030000,-0.594193,0,254,0
0.296704,0.030000,-0.600187,0,254,0
0.291399,0.030000,-0.607463,0,254,0
0.286219,0.030000,-0.616002,0,254,0
0.281547,0.030000,-0.625786,0,254,0
0.277767,0.030000,-0.636798,0,254,0
0.275265,0.030000,-0.649018,0,254,0
0.274423,0.030000,-0.662429,0,254,0
0.275627,0.030000,-0.677013,0,254,0
0.275611,0.030000,-0.677229,0,254,0
0.275557,0.030000,-0.677844,0,254,0
0.275456,0.030000,-0.678804,0,254,0
0.275299,0.030000,-0.680059,0,254,0
0.275076,0.030000,-0.681556,0,254,0
0.274778,0.030000,-0.683244,0,254,0
0.274398,0.030000,-0.685070,0,254,0
0.273924,0.030000,-0.686983,0,254,0
0.273348,0.030000,-0.688930,0,254,0
0.272661,0.030000,-0.690860,0,254,0
0.271854,0.030000,-0.692721,0,254,0
0.270918,0.030000,-0.694461,0,254,0
0.270060,0.030000,-0.695269,0,254,0
0.267649,0.030000,-0.697555,0,254,0
0.263923,0.030000,-0.701114,0,254,0
0.259124,0.030000,-0.705739,0,254,0
0.253492,0.030000,-0.711223,0,254,0
0.247268,0.030000,-0.717361,0,254,0
0.240691,0.030000,-0.723946,0,254,0
0.234003,0.030000,-0.730772,0,254,0
0.227444,0.030000,-0.737633,0,254,0
0.221254,0.030000,-0.744322,0,254,0
